 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     6      2845386   6:2845386   0.245902      6      2697669   6:2697669  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2697820   6:2697820  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2698239   6:2698239   0.131148  1.36724e-05 
     6      2845386   6:2845386   0.245902      6      2698747   6:2698747   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2699056   6:2699056  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2699137   6:2699137   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2699138   6:2699138   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2699443   6:2699443  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2699453   6:2699453   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2699991   6:2699991  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2700513   6:2700513  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2700954   6:2700954   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2700995   6:2700995   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2701237   6:2701237   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2701515   6:2701515   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2701548   6:2701548  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2701577   6:2701577  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2701813   6:2701813   0.245902     0.539905 
     6      2845386   6:2845386   0.245902      6      2702682   6:2702682   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2702776   6:2702776   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2703589   6:2703589   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2704053   6:2704053  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2704154   6:2704154  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2704681   6:2704681   0.245902     0.539905 
     6      2845386   6:2845386   0.245902      6      2704682   6:2704682   0.245902     0.539905 
     6      2845386   6:2845386   0.245902      6      2705163   6:2705163   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2705424   6:2705424  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2705846   6:2705846  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2706136   6:2706136  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2706596   6:2706596   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2706614   6:2706614  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2706615   6:2706615  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2706845   6:2706845   0.245902     0.539905 
     6      2845386   6:2845386   0.245902      6      2707973   6:2707973  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2708374   6:2708374  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2708711   6:2708711   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2708729   6:2708729  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2708846   6:2708846   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2708997   6:2708997   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2709285   6:2709285  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2710245   6:2710245   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2710320   6:2710320  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2710806   6:2710806  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2710957   6:2710957   0.114754      0.26118 
     6      2845386   6:2845386   0.245902      6      2710958   6:2710958   0.114754      0.26118 
     6      2845386   6:2845386   0.245902      6      2711194   6:2711194  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2711739   6:2711739   0.245902     0.539905 
     6      2845386   6:2845386   0.245902      6      2711769   6:2711769  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2711949   6:2711949   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2711984   6:2711984  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2712754   6:2712754   0.245902     0.539905 
     6      2845386   6:2845386   0.245902      6      2712875   6:2712875  0.0819672    0.0114337 
     6      2845386   6:2845386   0.245902      6      2713588   6:2713588  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2714036   6:2714036  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2715335   6:2715335   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2716175   6:2716175   0.245902     0.539905 
     6      2845386   6:2845386   0.245902      6      2716507   6:2716507   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2716784   6:2716784   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2720783   6:2720783  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2721959   6:2721959   0.114754   0.00110804 
     6      2845386   6:2845386   0.245902      6      2722273   6:2722273   0.114754   0.00110804 
     6      2845386   6:2845386   0.245902      6      2723341   6:2723341  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2724799   6:2724799  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2724842   6:2724842  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2724994   6:2724994   0.131148  1.36724e-05 
     6      2845386   6:2845386   0.245902      6      2725200   6:2725200  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2726216   6:2726216   0.196721    0.0385118 
     6      2845386   6:2845386   0.245902      6      2726279   6:2726279  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2726535   6:2726535  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2727327   6:2727327   0.196721    0.0385118 
     6      2845386   6:2845386   0.245902      6      2727701   6:2727701   0.196721    0.0385118 
     6      2845386   6:2845386   0.245902      6      2728730   6:2728730   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2729262   6:2729262   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2729280   6:2729280  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2729595   6:2729595   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2729973   6:2729973   0.311475      0.36288 
     6      2845386   6:2845386   0.245902      6      2730000   6:2730000  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2730032   6:2730032   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2730927   6:2730927  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2731076   6:2731076  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2731259   6:2731259  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2731626   6:2731626   0.131148     0.322153 
     6      2845386   6:2845386   0.245902      6      2731970   6:2731970  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2732366   6:2732366   0.131148     0.322153 
     6      2845386   6:2845386   0.245902      6      2732725   6:2732725   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2734141   6:2734141  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2734144   6:2734144  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2734166   6:2734166  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2734270   6:2734270  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2734271   6:2734271   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2734871   6:2734871  0.0819672   0.00101449 
     6      2845386   6:2845386   0.245902      6      2735266   6:2735266  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2735300   6:2735300   0.327869     0.329841 
     6      2845386   6:2845386   0.245902      6      2735529   6:2735529  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2736330   6:2736330  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2736463   6:2736463  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2737246   6:2737246  0.0655738     0.096167 
     6      2845386   6:2845386   0.245902      6      2737586   6:2737586   0.131148      0.20685 
     6      2845386   6:2845386   0.245902      6      2738206   6:2738206  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2738430   6:2738430   0.196721     0.455733 
     6      2845386   6:2845386   0.245902      6      2738436   6:2738436  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2738459   6:2738459  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2738498   6:2738498  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2738720   6:2738720  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2738801   6:2738801  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2739116   6:2739116   0.163934     0.324649 
     6      2845386   6:2845386   0.245902      6      2739767   6:2739767   0.311475      0.36288 
     6      2845386   6:2845386   0.245902      6      2739769   6:2739769   0.311475      0.36288 
     6      2845386   6:2845386   0.245902      6      2739777   6:2739777  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2739879   6:2739879   0.311475      0.36288 
     6      2845386   6:2845386   0.245902      6      2740415   6:2740415  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2740572   6:2740572  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2742139   6:2742139  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2742146   6:2742146  0.0655738     0.215205 
     6      2845386   6:2845386   0.245902      6      2742166   6:2742166  0.0819672    0.0291149 
     6      2845386   6:2845386   0.245902      6      2742477   6:2742477  0.0655738     0.215205 
