 CHR_A         BP_A        SNP_A      MAF_A  CHR_B         BP_B        SNP_B      MAF_B           R2 
     3     12671802   3:12671802   0.442623      3     12454882   3:12454882   0.180328  0.000126758 
     3     12671802   3:12671802   0.442623      3     12455062   3:12455062   0.377049     0.022047 
     3     12671802   3:12671802   0.442623      3     12455097   3:12455097  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12455098   3:12455098   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12455114   3:12455114   0.311475     0.467161 
     3     12671802   3:12671802   0.442623      3     12455387   3:12455387  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12455683   3:12455683  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12456020   3:12456020   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12456268   3:12456268   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12456393   3:12456393    0.42623     0.187718 
     3     12671802   3:12671802   0.442623      3     12456712   3:12456712   0.147541   0.00837942 
     3     12671802   3:12671802   0.442623      3     12456986   3:12456986   0.229508  0.000238393 
     3     12671802   3:12671802   0.442623      3     12457123   3:12457123   0.229508  0.000238393 
     3     12671802   3:12671802   0.442623      3     12457289   3:12457289  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12457382   3:12457382  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12457468   3:12457468   0.295082  5.62958e-06 
     3     12671802   3:12671802   0.442623      3     12457499   3:12457499   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12457632   3:12457632   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12457702   3:12457702  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12457733   3:12457733  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12458115   3:12458115    0.42623     0.187718 
     3     12671802   3:12671802   0.442623      3     12458143   3:12458143   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12458471   3:12458471    0.42623     0.187718 
     3     12671802   3:12671802   0.442623      3     12459399   3:12459399    0.42623     0.187718 
     3     12671802   3:12671802   0.442623      3     12459400   3:12459400   0.278689   0.00149127 
     3     12671802   3:12671802   0.442623      3     12459898   3:12459898   0.311475     0.467161 
     3     12671802   3:12671802   0.442623      3     12460133   3:12460133    0.42623     0.187718 
     3     12671802   3:12671802   0.442623      3     12460134   3:12460134    0.42623     0.187718 
     3     12671802   3:12671802   0.442623      3     12460509   3:12460509  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12460707   3:12460707   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12460728   3:12460728    0.42623     0.187718 
     3     12671802   3:12671802   0.442623      3     12460794   3:12460794   0.196721   0.00326797 
     3     12671802   3:12671802   0.442623      3     12461134   3:12461134   0.278689   0.00122476 
     3     12671802   3:12671802   0.442623      3     12461198   3:12461198  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12461544   3:12461544   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12461926   3:12461926  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12462018   3:12462018  0.0819672   0.00896359 
     3     12671802   3:12671802   0.442623      3     12462071   3:12462071  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12463249   3:12463249    0.42623     0.187718 
     3     12671802   3:12671802   0.442623      3     12463371   3:12463371   0.262295   0.00659041 
     3     12671802   3:12671802   0.442623      3     12463702   3:12463702   0.114754     0.102941 
     3     12671802   3:12671802   0.442623      3     12465744   3:12465744   0.295082     0.186474 
     3     12671802   3:12671802   0.442623      3     12465868   3:12465868   0.295082     0.186474 
     3     12671802   3:12671802   0.442623      3     12465903   3:12465903   0.213115   0.00369393 
     3     12671802   3:12671802   0.442623      3     12465918   3:12465918   0.295082     0.186474 
     3     12671802   3:12671802   0.442623      3     12465921   3:12465921   0.295082     0.186474 
     3     12671802   3:12671802   0.442623      3     12465925   3:12465925   0.295082     0.186474 
     3     12671802   3:12671802   0.442623      3     12465935   3:12465935   0.147541   0.00894736 
     3     12671802   3:12671802   0.442623      3     12466245   3:12466245  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12466247   3:12466247  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12466303   3:12466303   0.213115   0.00369393 
     3     12671802   3:12671802   0.442623      3     12466305   3:12466305   0.213115   0.00369393 
     3     12671802   3:12671802   0.442623      3     12466327   3:12466327   0.213115   0.00369393 
     3     12671802   3:12671802   0.442623      3     12466380   3:12466380   0.213115   0.00369393 
     3     12671802   3:12671802   0.442623      3     12466541   3:12466541  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12466581   3:12466581  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12466615   3:12466615   0.491803     0.196898 
     3     12671802   3:12671802   0.442623      3     12466695   3:12466695   0.295082     0.186474 
     3     12671802   3:12671802   0.442623      3     12466855   3:12466855    0.42623     0.187718 
     3     12671802   3:12671802   0.442623      3     12466872   3:12466872   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12466873   3:12466873  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12467223   3:12467223  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12467335   3:12467335  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12467644   3:12467644   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12467798   3:12467798   0.295082     0.186474 
     3     12671802   3:12671802   0.442623      3     12468043   3:12468043   0.213115   0.00369393 
     3     12671802   3:12671802   0.442623      3     12469521   3:12469521   0.213115   0.00369393 
     3     12671802   3:12671802   0.442623      3     12469565   3:12469565  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12469884   3:12469884  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12470192   3:12470192  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12470262   3:12470262  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12471178   3:12471178   0.147541     0.137443 
     3     12671802   3:12671802   0.442623      3     12471433   3:12471433  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12471435   3:12471435  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12471449   3:12471449  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12471704   3:12471704   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12471847   3:12471847   0.311475     0.467161 
     3     12671802   3:12671802   0.442623      3     12471876   3:12471876  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12472192   3:12472192  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12472234   3:12472234  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12472410   3:12472410  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12472504   3:12472504  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12472624   3:12472624  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12472669   3:12472669  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12472752   3:12472752  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12472858   3:12472858   0.147541   0.00837942 
     3     12671802   3:12671802   0.442623      3     12473036   3:12473036  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12473053   3:12473053   0.311475     0.148656 
     3     12671802   3:12671802   0.442623      3     12473342   3:12473342   0.459016     0.253817 
     3     12671802   3:12671802   0.442623      3     12473474   3:12473474  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12474250   3:12474250   0.147541   0.00837942 
     3     12671802   3:12671802   0.442623      3     12474420   3:12474420  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12474642   3:12474642  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12474697   3:12474697  0.0983607   0.00528157 
     3     12671802   3:12671802   0.442623      3     12474822   3:12474822   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12474888   3:12474888   0.278689     0.230686 
     3     12671802   3:12671802   0.442623      3     12475177   3:12475177  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12475532   3:12475532  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12475944   3:12475944   0.147541   0.00837942 
     3     12671802   3:12671802   0.442623      3     12476310   3:12476310  0.0655738  0.000936437 
     3     12671802   3:12671802   0.442623      3     12476327   3:12476327  0.0983607     0.086631 
     3     12671802   3:12671802   0.442623      3     12476624   3:12476624   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12476844   3:12476844  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12476846   3:12476846  0.0819672    0.0213041 
     3     12671802   3:12671802   0.442623      3     12476868   3:12476868   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12476878   3:12476878   0.295082     0.186474 
     3     12671802   3:12671802   0.442623      3     12476974   3:12476974   0.114754  0.000103745 
     3     12671802   3:12671802   0.442623      3     12477077   3:12477077   0.393443      0.24841 
     3     12671802   3:12671802   0.442623      3     12477580   3:12477580   0.327869  0.000107604 
     3     12671802   3:12671802   0.442623      3     12477804   3:12477804   0.409836     0.292985 
     3     12671802   3:12671802   0.442623      3     12478178   3:12478178   0.409836     0.216569 
