 CHR_A         BP_A       SNP_A      MAF_A  CHR_B         BP_B       SNP_B      MAF_B           R2 
     2       873169    2:873169   0.245902      2       643209    2:643209   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643336    2:643336   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643389    2:643389   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643396    2:643396   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643420    2:643420   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643440    2:643440   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643475    2:643475   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643491    2:643491   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643494    2:643494   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643530    2:643530   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643578    2:643578   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643581    2:643581   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643634    2:643634   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643657    2:643657   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643712    2:643712   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643777    2:643777   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       643782    2:643782   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644166    2:644166   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644209    2:644209   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644386    2:644386   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644444    2:644444   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644445    2:644445   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644448    2:644448   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644459    2:644459   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644484    2:644484   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644513    2:644513   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644628    2:644628   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644632    2:644632   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644635    2:644635   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644638    2:644638   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644676    2:644676   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644687    2:644687   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644759    2:644759   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644799    2:644799   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644849    2:644849   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644897    2:644897   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644903    2:644903   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644918    2:644918   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644920    2:644920   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644927    2:644927   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644933    2:644933   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       644957    2:644957   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       645027    2:645027   0.147541    0.0367924 
     2       873169    2:873169   0.245902      2       645235    2:645235  0.0819672     0.147831 
     2       873169    2:873169   0.245902      2       645273    2:645273   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       645275    2:645275   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       645277    2:645277   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       645417    2:645417   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       645458    2:645458   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       645494    2:645494   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       645566    2:645566   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       645693    2:645693   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       645699    2:645699   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       645744    2:645744   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       645785    2:645785   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       645894    2:645894   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       645896    2:645896   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       645970    2:645970   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646000    2:646000   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646001    2:646001   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646010    2:646010   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646077    2:646077   0.196721     0.233816 
     2       873169    2:873169   0.245902      2       646123    2:646123   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646133    2:646133   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646140    2:646140   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646145    2:646145   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646160    2:646160   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646165    2:646165   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646167    2:646167   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646182    2:646182   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646187    2:646187   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646192    2:646192   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646194    2:646194   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646214    2:646214   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646225    2:646225   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646227    2:646227   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646229    2:646229   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646239    2:646239   0.114754     0.397531 
     2       873169    2:873169   0.245902      2       646240    2:646240   0.114754    0.0740779 
     2       873169    2:873169   0.245902      2       646249    2:646249   0.114754    0.0740779 
